match_id,stage,start_time,team1,team2,match_format,game_id,game_number,score1,score2,sum_score1,sum_score2,overall_score1,overall_score2,result_score1,result_score2,last_match_id
10537,"Stage 1 - Title Matches","2018/2/10 17:55",LDN,HOU,title,7065,4,1,0,6,2,3,1,1,0,10537
10539,"Stage 1 - Title Matches","2018/2/10 19:40",LDN,NYE,title,7067,1,3,4,3,4,0,1,0,1,10539
10539,"Stage 1 - Title Matches","2018/2/10 19:40",LDN,NYE,title,7068,2,0,2,3,6,0,2,0,1,10539
10539,"Stage 1 - Title Matches","2018/2/10 19:40",LDN,NYE,title,7069,3,3,2,6,8,1,2,0,1,10539
10539,"Stage 1 - Title Matches","2018/2/10 19:40",LDN,NYE,title,7070,4,1,0,7,8,2,2,0,0,10539
10539,"Stage 1 - Title Matches","2018/2/10 19:40",LDN,NYE,title,7071,5,2,1,9,9,3,2,1,0,10539
10265,"Stage 1","2018/2/2 16:00",SFS,FLA,regular,5767,1,4,3,4,3,1,0,1,0,10265
10265,"Stage 1","2018/2/2 16:00",SFS,FLA,regular,5768,2,2,1,6,4,2,0,1,0,10265
10265,"Stage 1","2018/2/2 16:00",SFS,FLA,regular,5769,3,2,0,8,4,3,0,1,0,10265
10265,"Stage 1","2018/2/2 16:00",SFS,FLA,regular,5770,4,3,2,11,6,4,0,1,0,10265
10266,"Stage 1","2018/2/2 17:50",SEO,HOU,regular,5771,1,2,3,2,3,0,1,0,1,10266
10266,"Stage 1","2018/2/2 17:50",SEO,HOU,regular,5772,2,2,1,4,4,1,1,0,0,10266
10266,"Stage 1","2018/2/2 17:50",SEO,HOU,regular,5773,3,2,0,6,4,2,1,1,0,10266
10266,"Stage 1","2018/2/2 17:50",SEO,HOU,regular,5774,4,2,3,8,7,2,2,0,0,10266
10266,"Stage 1","2018/2/2 17:50",SEO,HOU,regular,6970,5,2,1,10,8,3,2,1,0,10266
10267,"Stage 1","2018/2/2 20:10",GLA,BOS,regular,5775,1,1,2,1,2,0,1,0,1,10267
10267,"Stage 1","2018/2/2 20:10",GLA,BOS,regular,5776,2,1,2,2,4,0,2,0,1,10267
10267,"Stage 1","2018/2/2 20:10",GLA,BOS,regular,5777,3,0,2,2,6,0,3,0,1,10267
10267,"Stage 1","2018/2/2 20:10",GLA,BOS,regular,5778,4,2,3,4,9,0,4,0,1,10267
10278,"Stage 2","2018/2/21 16:00",SEO,VAL,regular,5942,1,2,0,2,0,1,0,1,0,10278
10278,"Stage 2","2018/2/21 16:00",SEO,VAL,regular,5943,2,2,0,4,0,2,0,1,0,10278
10278,"Stage 2","2018/2/21 16:00",SEO,VAL,regular,6927,3,3,2,7,2,3,0,1,0,10278
10278,"Stage 2","2018/2/21 16:00",SEO,VAL,regular,5944,4,2,0,9,2,4,0,1,0,10278
10279,"Stage 2","2018/2/21 17:45",DAL,SHD,regular,5945,1,2,0,2,0,1,0,1,0,10279
10279,"Stage 2","2018/2/21 17:45",DAL,SHD,regular,5946,2,2,0,4,0,2,0,1,0,10279
10279,"Stage 2","2018/2/21 17:45",DAL,SHD,regular,5947,3,3,4,7,4,2,1,1,0,10279
10279,"Stage 2","2018/2/21 17:45",DAL,SHD,regular,5948,4,3,1,10,5,3,1,1,0,10279
10280,"Stage 2","2018/2/21 19:40",GLA,SFS,regular,5949,1,4,3,4,3,1,0,1,0,10280
10280,"Stage 2","2018/2/21 19:40",GLA,SFS,regular,5950,2,2,1,6,4,2,0,1,0,10280
10280,"Stage 2","2018/2/21 19:40",GLA,SFS,regular,6928,3,3,1,9,5,3,0,1,0,10280
10280,"Stage 2","2018/2/21 19:40",GLA,SFS,regular,5951,4,2,1,11,6,4,0,1,0,10280
10281,"Stage 2","2018/2/22 16:00",HOU,LDN,regular,5952,1,3,4,3,4,0,1,0,1,10281
10281,"Stage 2","2018/2/22 16:00",HOU,LDN,regular,5953,2,2,1,5,5,1,1,0,0,10281
10281,"Stage 2","2018/2/22 16:00",HOU,LDN,regular,6929,3,4,3,9,8,2,1,1,0,10281
10281,"Stage 2","2018/2/22 16:00",HOU,LDN,regular,5954,4,1,2,10,10,2,2,0,0,10281
10281,"Stage 2","2018/2/22 16:00",HOU,LDN,regular,7329,5,2,0,12,10,3,2,1,0,10281
10282,"Stage 2","2018/2/22 18:15",NYE,FLA,regular,5955,1,5,4,5,4,1,0,1,0,10282
10282,"Stage 2","2018/2/22 18:15",NYE,FLA,regular,5956,2,1,2,6,6,1,1,0,0,10282
10282,"Stage 2","2018/2/22 18:15",NYE,FLA,regular,6930,3,3,2,9,8,2,1,1,0,10282
10282,"Stage 2","2018/2/22 18:15",NYE,FLA,regular,5957,4,3,1,12,9,3,1,1,0,10282
10283,"Stage 2","2018/2/22 20:35",BOS,PHI,regular,5958,1,1,2,1,2,0,1,0,1,10283
10283,"Stage 2","2018/2/22 20:35",BOS,PHI,regular,5959,2,1,2,2,4,0,2,0,1,10283
10283,"Stage 2","2018/2/22 20:35",BOS,PHI,regular,5960,3,3,4,5,8,0,3,0,1,10283
10283,"Stage 2","2018/2/22 20:35",BOS,PHI,regular,5961,4,4,5,9,13,0,4,0,1,10283
10284,"Stage 2","2018/2/23 16:00",LDN,NYE,regular,5962,1,2,0,2,0,1,0,1,0,10284
10284,"Stage 2","2018/2/23 16:00",LDN,NYE,regular,5963,2,0,2,2,2,1,1,0,0,10284
10284,"Stage 2","2018/2/23 16:00",LDN,NYE,regular,6931,3,1,2,3,4,1,2,0,1,10284
10284,"Stage 2","2018/2/23 16:00",LDN,NYE,regular,5964,4,3,2,6,6,2,2,0,0,10284
10284,"Stage 2","2018/2/23 16:00",LDN,NYE,regular,7354,5,2,0,8,6,3,2,1,0,10284
10285,"Stage 2","2018/2/23 18:00",DAL,GLA,regular,5965,1,2,1,2,1,1,0,1,0,10285
10285,"Stage 2","2018/2/23 18:00",DAL,GLA,regular,5966,2,1,2,3,3,1,1,0,0,10285
10285,"Stage 2","2018/2/23 18:00",DAL,GLA,regular,6932,3,4,3,7,6,2,1,1,0,10285
10285,"Stage 2","2018/2/23 18:00",DAL,GLA,regular,5967,4,3,0,10,6,3,1,1,0,10285
10286,"Stage 2","2018/2/23 20:10",SFS,SEO,regular,5968,1,2,1,2,1,1,0,1,0,10286
10286,"Stage 2","2018/2/23 20:10",SFS,SEO,regular,5969,2,1,2,3,3,1,1,0,0,10286
10286,"Stage 2","2018/2/23 20:10",SFS,SEO,regular,5970,3,2,3,5,6,1,2,0,1,10286
10286,"Stage 2","2018/2/23 20:10",SFS,SEO,regular,5971,4,2,3,7,9,1,3,0,1,10286
10287,"Stage 2","2018/2/24 13:00",PHI,FLA,regular,5972,1,2,0,2,0,1,0,1,0,10287
10287,"Stage 2","2018/2/24 13:00",PHI,FLA,regular,5973,2,2,0,4,0,2,0,1,0,10287
10287,"Stage 2","2018/2/24 13:00",PHI,FLA,regular,5974,3,3,0,7,0,3,0,1,0,10287
10287,"Stage 2","2018/2/24 13:00",PHI,FLA,regular,5975,4,3,1,10,1,4,0,1,0,10287
10288,"Stage 2","2018/2/24 14:40",BOS,HOU,regular,5976,1,3,4,3,4,0,1,0,1,10288
10288,"Stage 2","2018/2/24 14:40",BOS,HOU,regular,5977,2,0,2,3,6,0,2,0,1,10288
10288,"Stage 2","2018/2/24 14:40",BOS,HOU,regular,6933,3,4,5,7,11,0,3,0,1,10288
10288,"Stage 2","2018/2/24 14:40",BOS,HOU,regular,5978,4,0,1,7,12,0,4,0,1,10288
10289,"Stage 2","2018/2/24 16:45",SHD,VAL,regular,5979,1,3,3,3,3,0,0,0,0,10289
10289,"Stage 2","2018/2/24 16:45",SHD,VAL,regular,5980,2,1,2,4,5,0,1,0,1,10289
10289,"Stage 2","2018/2/24 16:45",SHD,VAL,regular,6934,3,2,3,6,8,0,2,0,1,10289
10289,"Stage 2","2018/2/24 16:45",SHD,VAL,regular,5981,4,0,1,6,9,0,3,0,1,10289
10290,"Stage 2","2018/2/28 16:00",SEO,DAL,regular,5982,1,4,3,4,3,1,0,1,0,10290
10290,"Stage 2","2018/2/28 16:00",SEO,DAL,regular,5983,2,2,1,6,4,2,0,1,0,10290
10290,"Stage 2","2018/2/28 16:00",SEO,DAL,regular,5984,3,2,3,8,7,2,1,1,0,10290
10290,"Stage 2","2018/2/28 16:00",SEO,DAL,regular,5985,4,3,2,11,9,3,1,1,0,10290
10291,"Stage 2","2018/2/28 18:00",VAL,SFS,regular,5986,1,2,3,2,3,0,1,0,1,10291
10291,"Stage 2","2018/2/28 18:00",VAL,SFS,regular,5987,2,2,0,4,3,1,1,0,0,10291
10291,"Stage 2","2018/2/28 18:00",VAL,SFS,regular,6935,3,4,3,8,6,2,1,1,0,10291
10291,"Stage 2","2018/2/28 18:00",VAL,SFS,regular,5988,4,5,4,13,10,3,1,1,0,10291
10292,"Stage 2","2018/2/28 20:10",GLA,SHD,regular,5989,1,2,0,2,0,1,0,1,0,10292
10292,"Stage 2","2018/2/28 20:10",GLA,SHD,regular,5990,2,2,0,4,0,2,0,1,0,10292
10292,"Stage 2","2018/2/28 20:10",GLA,SHD,regular,6936,3,3,2,7,2,3,0,1,0,10292
10292,"Stage 2","2018/2/28 20:10",GLA,SHD,regular,5991,4,3,0,10,2,4,0,1,0,10292
10268,"Stage 1","2018/2/3 11:00",SHD,LDN,regular,5779,1,0,1,0,1,0,1,0,1,10268
10268,"Stage 1","2018/2/3 11:00",SHD,LDN,regular,5780,2,0,1,0,2,0,2,0,1,10268
10268,"Stage 1","2018/2/3 11:00",SHD,LDN,regular,5781,3,0,2,0,4,0,3,0,1,10268
10268,"Stage 1","2018/2/3 11:00",SHD,LDN,regular,5782,4,0,1,0,5,0,4,0,1,10268
10269,"Stage 1","2018/2/3 12:25",DAL,NYE,regular,5783,1,0,1,0,1,0,1,0,1,10269
10269,"Stage 1","2018/2/3 12:25",DAL,NYE,regular,5784,2,4,6,4,7,0,2,0,1,10269
10269,"Stage 1","2018/2/3 12:25",DAL,NYE,regular,5785,3,2,1,6,8,1,2,0,1,10269
10269,"Stage 1","2018/2/3 12:25",DAL,NYE,regular,5786,4,1,2,7,10,1,3,0,1,10269
10270,"Stage 1","2018/2/3 14:40",BOS,VAL,regular,5787,1,6,4,6,4,1,0,1,0,10270
10270,"Stage 1","2018/2/3 14:40",BOS,VAL,regular,5788,2,2,1,8,5,2,0,1,0,10270
